woy,ecoli,ph,cond,do,flow,a_t,w_t,turb,perc_SAV,SAV_pa,precip_1d,avg_solar_1d,precip_2d,avg_solar_2d,precip_3d,avg_solar_3d,precip_4d,avg_solar_4d,precip_5d,avg_solar_5d,avg_temp_0_to_5d,precip_10d,avg_temp_10d,avg_solar_10d,precip_20d,avg_temp_20d,avg_solar_20d,precip_30d,avg_temp_30d,avg_solar_30d,rdparallel,org_matter,sand,fine_gravel,coarse_gravel,clay,rocky,bottom_collapsed,cobbleorbigger,outfall_ditch,camp_min,camp_density,camp_pa,culverts_min,culverts_pa,dams_min,dams_pa,anylivestock_min,anylivestock_density,anylivestock_pa,cattle_min,cattle_density,cattle_pa,livestock_goatsheep_min,livestock_goatsheep_density,livestock_goatsheep_pa,livestock_horse_min,livestock_horse_density,livestock_horse_pa,livestock_pigs_min,livestock_pigs_density,livestock_pigs_pa,livestock_poultry_min,livestock_poultry_density,livestock_poultry_pa,roadsinterx_min,stormwateroutfalls_min,stormwateroutfalls_pa,trailer_min,trailer_density,trailer_pa,wastewater_min,wastewater_density,wastewater_pa,waterbodiesinterx_min,waterbodiesinterx_pa,septic_adj_sepden_m2,DG3_pa,GFD_pa,HF183_pa,Rum2Bac_pa,idw_X11,idw_X21,idw_X22,idw_X81,idw_X82,idw_forwet,impcvr_idw_mean,area_10km,buffer_60m_idw_X21,buffer_60m_idw_X22,buffer_60m_idw_X81,buffer_60m_idw_X82,buffer_60m_idw_forwet
17,0.301029996,8,2.547774705,11.51,1.2,26.3,9.9,0.527629901,0.025,present,0,1.116052742,0,1.100879029,0,0.857576392,0,0.383179852,0.1524,0.273824473,6.266203704,2.413,3.8125,0.304625366,1.6002,0.734027778,0.470001395,4.5466,2.328472222,0.535614623,n,n,y,n,y,n,not rocky,sand and organic matter,p,n,NA,0,0,4.123226548,Present,1.792348678,Present,2.131289852,1.24,Present,2.131289852,1.14,Present,10.76436943,0.103,Present,NA,0,0,NA,0,0,NA,0,0,0.052001005,NA,0,3.586929895,0.31,Present,7.921582206,0.103,Present,1.672831171,Present,174,N,N,P,N,0.236062076,5.860507251,1.013351205,33.45108,13.2937453,46.05297478,0.113059512,9.693637873,5.893091141,1.296031073,35.75409953,3.27953724,53.14527904
30,3.238773502,8.31,2.907411361,5.01,0.8,24.1,22.1,1.017033339,0.05,present,1.0922,0.680375331,0.508,0.653167295,0,1.044021208,0,1.211280871,0,1.248255895,23.42824074,5.334,23.61342593,0.752197572,1.5748,20.49189815,0.866820148,5.1562,20.85393519,0.760272778,n,n,y,n,y,n,not rocky,sand and organic matter,p,n,NA,0,0,4.123226548,Present,1.792348678,Present,2.131289852,1.24,Present,2.131289852,1.14,Present,10.76436943,0.103,Present,NA,0,0,NA,0,0,NA,0,0,0.052001005,NA,0,3.586929895,0.31,Present,7.921582206,0.103,Present,1.672831171,Present,174,N,N,P,N,0.236062076,5.860507251,1.013351205,33.45108,13.2937453,46.05297478,0.113059512,9.693637873,5.893091141,1.296031073,35.75409953,3.27953724,53.14527904
38,2.537567257,8.28,2.71432976,8.09,0.8,18.4,17.7,1.004321374,0,absent,0,0.803160318,0.0254,0.674096554,0,0.585496023,0,0.580961351,0,0.511720385,22.7962963,5.2832,15.37685185,0.361727362,0.9906,23.3900463,0.633371704,1.143,20.17430556,0.63813311,n,n,y,n,y,n,not rocky,sand and organic matter,p,n,NA,0,0,4.123226548,Present,1.792348678,Present,2.131289852,1.24,Present,2.131289852,1.14,Present,10.76436943,0.103,Present,NA,0,0,NA,0,0,NA,0,0,0.052001005,NA,0,3.586929895,0.31,Present,7.921582206,0.103,Present,1.672831171,Present,174,N,N,N,N,0.236062076,5.860507251,1.013351205,33.45108,13.2937453,46.05297478,0.113059512,9.693637873,5.893091141,1.296031073,35.75409953,3.27953724,53.14527904
27,2.087426457,7.69,2.915399835,4.5,0.1,37.1,26,0.558708571,0.5,present,0,1.093379378,0,1.060590205,0,1.103146365,0,1.157039207,1.0414,0.435503,28.21990741,1.9812,17.67592593,0.703432398,1.4732,19.0599537,1.01512139,1.7272,15.49166667,0.903812613,n,n,y,y,y,n,not rocky,sand and organic matter,p,n,NA,0,0,7.686261701,Present,6.288250286,Present,5.540285908,1.22,Present,5.540285908,0.812,Present,10.41597375,0.135,Present,NA,0,0,6.706214897,0.135,Present,6.706214897,0.135,Present,0,NA,0,12.57535958,0.135,Present,5.245323866,0.135,Present,3.269030446,Present,186,N,N,N,N,0.034895908,6.264314073,1.208353914,14.36236659,27.89778324,50.13545013,0.286359784,7.386004044,5.713175533,0.79072629,6.804714568,6.735744584,79.71084415
30,2.738384124,7.25,2.907411361,2.87,0.05,25.5,21.1,0.764176132,0.2,present,0,0.71159481,1.651,0.805602065,0,1.133842612,0,1.169771173,0,1.176747593,23.87731481,0.4064,24.11111111,0.9604437,1.0668,21.85972222,1.114940592,2.8702,21.53564815,0.870046742,n,n,y,y,y,n,not rocky,sand and organic matter,p,n,NA,0,0,7.686261701,Present,6.288250286,Present,5.540285908,1.22,Present,5.540285908,0.812,Present,10.41597375,0.135,Present,NA,0,0,6.706214897,0.135,Present,6.706214897,0.135,Present,0,NA,0,12.57535958,0.135,Present,5.245323866,0.135,Present,3.269030446,Present,186,N,N,N,P,0.034895908,6.264314073,1.208353914,14.36236659,27.89778324,50.13545013,0.286359784,7.386004044,5.713175533,0.79072629,6.804714568,6.735744584,79.71084415
33,2.440121603,7.53,2.953759692,3.69,0.3,25.3,20.7,0.5289167,0.15,present,0,0.592298033,0,0.862285475,0,0.928561462,0,0.894551416,0.0508,0.848855867,21.28935185,2.286,23.62175926,0.729977675,2.3876,21.98449074,0.717838705,3.1242,22.41944444,0.910789033,n,n,y,y,y,n,not rocky,sand and organic matter,p,n,NA,0,0,7.686261701,Present,6.288250286,Present,5.540285908,1.22,Present,5.540285908,0.812,Present,10.41597375,0.135,Present,NA,0,0,6.706214897,0.135,Present,6.706214897,0.135,Present,0,NA,0,12.57535958,0.135,Present,5.245323866,0.135,Present,3.269030446,Present,186,N,N,N,N,0.034895908,6.264314073,1.208353914,14.36236659,27.89778324,50.13545013,0.286359784,7.386004044,5.713175533,0.79072629,6.804714568,6.735744584,79.71084415
23,2.394626764,7.53,2.546542663,7.24,0.3,22.2,17.9,1.292256071,0.45,present,1.016,0.631540393,0.9398,0.349867448,0,0.79304451,1.9812,0.447188503,0,0.706536905,14.09259259,0.0762,22.52731481,0.797021069,3.1242,17.89166667,0.836525045,1.1938,14.8587963,0.759156551,n,y,y,n,n,y,not rocky,sand and organic matter,a,y,NA,0,0,7.872288229,Present,3.047100122,Present,3.330124382,0.876,Present,3.330124382,0.876,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,4.879497024,0.657,Present,NA,0,0,3.047100122,Present,167,N,N,N,N,0.623929987,6.008184518,1.166678482,22.59506244,9.127774116,60.33015616,0.247908968,4.56814186,8.660832473,0.620734111,19.99002581,0.4727129,67.92555435
31,2.537567257,7.79,2.550228353,6.46,0.2,26.8,21.6,1.033423755,NA,NA,0,0.568403795,0,0.957339194,0,0.885656481,0.1524,0.846762941,0,1.021522255,22.50231481,8.3312,23.77175926,0.48154737,0.7112,23.42222222,1.030835775,2.3114,24.45185185,1.084344914,n,y,y,n,n,y,not rocky,sand and organic matter,a,y,NA,0,0,7.872288229,Present,3.047100122,Present,3.330124382,0.876,Present,3.330124382,0.876,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,4.879497024,0.657,Present,NA,0,0,3.047100122,Present,167,N,N,N,P,0.623929987,6.008184518,1.166678482,22.59506244,9.127774116,60.33015616,0.247908968,4.56814186,8.660832473,0.620734111,19.99002581,0.4727129,67.92555435
34,2.812110841,7.79,2.588831726,6.85,0.15,23,20.3,1.100370545,NA,NA,0,0.637644761,0,0.341670155,0.4318,0.475094182,0.9652,0.815892284,0,0.836647133,21.27083333,0.4572,22.19907407,0.614762104,6.3754,24.16712963,0.634505372,8.4836,22.95462963,0.671637366,n,y,y,n,n,y,not rocky,sand and organic matter,a,y,NA,0,0,7.872288229,Present,3.047100122,Present,3.330124382,0.876,Present,3.330124382,0.876,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,4.879497024,0.657,Present,NA,0,0,3.047100122,Present,167,N,N,N,N,0.623929987,6.008184518,1.166678482,22.59506244,9.127774116,60.33015616,0.247908968,4.56814186,8.660832473,0.620734111,19.99002581,0.4727129,67.92555435
30,2.487986331,8.1,3.10002573,8.69,0.2,25.6,22.4,0.356025857,0.3,present,0,0.912864518,0,0.83560067,0,1.248953537,0,1.337902888,0,1.326740617,25.16898148,0.4826,24.76805556,1.048625645,0,22.63518519,1.291492256,0,21.92037037,0.986326217,n,n,y,y,y,n,rocky,cobble or bigger,p,n,NA,0,0,3.264546432,Present,0.97312453,Present,3.481157245,2,Present,4.245060251,1.5,Present,NA,0,0,10.03971297,0.25,Present,NA,0,0,3.481157245,0.25,Present,0,NA,0,0.582136208,0.75,Present,NA,0,0,13.24474545,Present,148,N,N,N,N,0.449983637,6.18747835,2.011649337,21.74820437,36.61512787,32.91449689,0.150008552,4.002756386,7.360965028,1.061990534,15.31488299,16.5129503,59.3764791
34,2.055760465,8.3,3.073351702,9.62,0.4,23.6,20.3,0.350248018,0.025,present,0,0.858448444,0,0.687874983,0.3556,0.551137156,1.8034,0.81100879,0,1.064601646,20.43055556,0.889,21.52453704,0.782335705,5.0546,23.58680556,0.828432398,0.0254,22.49189815,0.822659411,n,n,y,y,y,n,rocky,cobble or bigger,p,n,NA,0,0,3.264546432,Present,0.97312453,Present,3.481157245,2,Present,4.245060251,1.5,Present,NA,0,0,10.03971297,0.25,Present,NA,0,0,3.481157245,0.25,Present,0,NA,0,0.582136208,0.75,Present,NA,0,0,13.24474545,Present,148,N,N,N,N,0.449983637,6.18747835,2.011649337,21.74820437,36.61512787,32.91449689,0.150008552,4.002756386,7.360965028,1.061990534,15.31488299,16.5129503,59.3764791
42,2.861534411,8.29,3.038222638,11.06,0.15,6.6,7.31,0.501059262,0,absent,0.0254,0.482942654,0.0508,0.443874704,0.9398,0.246616436,0.3048,0.309927445,1.1176,0.320043254,9.68287037,0.9398,18.37407407,0.513220315,3.9624,14.40555556,0.367570113,4.064,18.45231481,0.747244314,n,n,y,y,y,n,rocky,cobble or bigger,p,n,NA,0,0,3.264546432,Present,0.97312453,Present,3.481157245,2,Present,4.245060251,1.5,Present,NA,0,0,10.03971297,0.25,Present,NA,0,0,3.481157245,0.25,Present,0,NA,0,0.582136208,0.75,Present,NA,0,0,13.24474545,Present,148,N,N,N,N,0.449983637,6.18747835,2.011649337,21.74820437,36.61512787,32.91449689,0.150008552,4.002756386,7.360965028,1.061990534,15.31488299,16.5129503,59.3764791
21,3.397940009,7.87,3.121231455,7.14,0.4,12.8,14.5,0.961421094,NA,NA,0.5842,1.008790289,0,0.389284219,0.3556,0.438119157,0.4064,1.003906795,0,0.966059718,17.89351852,0.9144,16.12962963,0.710025115,1.2192,16.86759259,0.729245151,1.651,11.02777778,0.681665969,n,y,y,n,y,n,not rocky,sand and organic matter,a,y,NA,0,0,5.08290748,Present,3.28591773,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.035211995,5.08290748,Present,4.421232596,0.307,Present,13.56073342,0.307,Present,NA,0,88.4,N,P,P,N,0.102382839,31.78326934,40.88183314,4.651715522,0.281552806,21.64655575,2.118647053,3.252566337,34.256472,17.89274008,5.672142427,0.25371979,41.66690557
26,3.150326536,7.91,3.082066934,6.34,0.15,18.1,17.8,0.572871602,0.025,present,0.0508,0.934317009,0,0.847111762,0.8636,0.219757221,0.1778,0.355622994,0.0254,0.465327194,21.64351852,0.381,21.19212963,0.705664853,0.2794,19.86689815,0.879360262,2.4384,20.28472222,0.69415376,n,y,y,n,y,n,not rocky,sand and organic matter,a,y,NA,0,0,5.08290748,Present,3.28591773,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.035211995,5.08290748,Present,4.421232596,0.307,Present,13.56073342,0.307,Present,NA,0,88.4,P,N,P,N,0.102382839,31.78326934,40.88183314,4.651715522,0.281552806,21.64655575,2.118647053,3.252566337,34.256472,17.89274008,5.672142427,0.25371979,41.66690557
30,3.113843119,7.6,2.980003372,7.64,0.6,17.8,21.2,0.981365509,0,absent,2.1844,0.42835217,0.7366,0.464280731,1.4478,0.408469374,0,0.497593135,1.7526,0.622471048,23.61111111,0.2286,23.57407407,0.725687177,0.0762,23.53240741,0.752092926,2.6924,25.64351852,0.720960653,n,y,y,n,y,n,not rocky,sand and organic matter,a,y,NA,0,0,5.08290748,Present,3.28591773,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.035211995,5.08290748,Present,4.421232596,0.307,Present,13.56073342,0.307,Present,NA,0,88.4,N,N,P,N,0.102382839,31.78326934,40.88183314,4.651715522,0.281552806,21.64655575,2.118647053,3.252566337,34.256472,17.89274008,5.672142427,0.25371979,41.66690557
22,2.267171728,7.53,2.71432976,6.38,1.2,29.5,21.1,1.374748346,0.4,present,0,0.24068648,0.0254,0.282370587,0.1016,0.171445514,0,0.294404911,0,0.458815869,23.84259259,0.3048,17.15277778,0.210544435,1.778,15.09305556,0.339725801,0.7112,16.01828704,0.534373528,n,n,n,y,y,n,rocky,coarse gravel,p,y,10.73465603,0.217,Present,9.554654842,Present,12.08639698,Present,1.99643539,1.88,Present,1.99643539,1.23,Present,6.11012125,0.217,Present,23.9296141,0.0723,Present,6.11012125,0.145,Present,6.11012125,0.217,Present,0.184332798,NA,0,NA,0,0,NA,0,0,9.596505727,Present,73.6,N,N,P,N,0.080901656,5.222533855,0.947151563,4.718704998,55.92884759,33.04807987,0.209226726,13.83777662,7.394834843,3.095221455,2.623204542,43.97919853,42.85327513
25,2.347134783,7.7,2.79518459,5.2,0.8,22.3,21.8,1.517195898,0.075,present,0.1016,0.618285196,0,0.831763639,0,0.85687875,0,0.829321892,0,1.000244175,24.74537037,0.0508,19.41898148,0.748953537,5.5118,17.80324074,0.369184589,0.4318,20.11851852,0.27476992,n,n,n,y,y,n,rocky,coarse gravel,p,y,10.73465603,0.217,Present,9.554654842,Present,12.08639698,Present,1.99643539,1.88,Present,1.99643539,1.23,Present,6.11012125,0.217,Present,23.9296141,0.0723,Present,6.11012125,0.145,Present,6.11012125,0.217,Present,0.184332798,NA,0,NA,0,0,NA,0,0,9.596505727,Present,73.6,N,N,P,N,0.080901656,5.222533855,0.947151563,4.718704998,55.92884759,33.04807987,0.209226726,13.83777662,7.394834843,3.095221455,2.623204542,43.97919853,42.85327513
32,2.937718444,8.06,2.777426822,8.61,0.8,30.1,23.6,1.477121255,0.6,present,0,0.822171062,0,0.600396746,0.0254,0.302332661,0,0.19132831,0,0.181212502,26.15740741,0.2794,21.09722222,0.510262812,6.7056,21.79050926,0.556927585,1.6256,23.43287037,0.770353704,n,n,n,y,y,n,rocky,coarse gravel,p,y,10.73465603,0.217,Present,9.554654842,Present,12.08639698,Present,1.99643539,1.88,Present,1.99643539,1.23,Present,6.11012125,0.217,Present,23.9296141,0.0723,Present,6.11012125,0.145,Present,6.11012125,0.217,Present,0.184332798,NA,0,NA,0,0,NA,0,0,9.596505727,Present,73.6,N,N,N,N,0.080901656,5.222533855,0.947151563,4.718704998,55.92884759,33.04807987,0.209226726,13.83777662,7.394834843,3.095221455,2.623204542,43.97919853,42.85327513
23,1.865103975,8,2.584331224,9.32,0.3,16.8,18,0.761175813,0,absent,0,0.237547091,1.143,0.143888656,0,0.413178457,0.1524,0.269638621,0,0.343065439,14.05092593,0.1524,21.75277778,0.618215432,2.1336,16.71805556,0.708682154,1.0414,14.36736111,0.501098786,n,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,7.389550942,Present,NA,0,3.797568625,1.19,Present,3.797568625,0.711,Present,13.25032937,0.237,Present,NA,0,0,NA,0,0,13.25032937,0.237,Present,0.989316535,NA,0,NA,0,0,NA,0,0,NA,0,117,N,N,N,N,0.059008619,7.163765608,0.455498858,50.63261412,3.671528222,37.93914483,0.280698509,4.221247134,7.791382555,0.623212846,24.95050957,0.84317032,65.54243957
31,2.351603072,8.26,2.584331224,8.77,0.6,34.5,23,0.72916479,0.025,present,0.0762,0.715780661,0,0.611483187,0.0254,0.525498814,0.0762,0.560380913,0.0508,1.052741733,21.90972222,5.5626,23.21574074,0.227675457,0.4064,22.46157407,0.60537882,1.4478,23.20486111,0.529614902,n,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,7.389550942,Present,NA,0,3.797568625,1.19,Present,3.797568625,0.711,Present,13.25032937,0.237,Present,NA,0,0,NA,0,0,13.25032937,0.237,Present,0.989316535,NA,0,NA,0,0,NA,0,0,NA,0,117,N,N,N,N,0.059008619,7.163765608,0.455498858,50.63261412,3.671528222,37.93914483,0.280698509,4.221247134,7.791382555,0.623212846,24.95050957,0.84317032,65.54243957
33,3.238773502,8.36,2.56937391,9.16,1,28.8,24.1,0.893761762,0,absent,0.1778,0.458001953,2.4892,0.269987442,0.0254,0.36120413,0,0.687351751,0,0.871006,22.05555556,2.286,23.16388889,0.601785963,1.397,22.3474537,0.552009209,5.7404,22.61574074,0.521469932,n,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,7.389550942,Present,NA,0,3.797568625,1.19,Present,3.797568625,0.711,Present,13.25032937,0.237,Present,NA,0,0,NA,0,0,13.25032937,0.237,Present,0.989316535,NA,0,NA,0,0,NA,0,0,NA,0,117,N,N,N,N,0.059008619,7.163765608,0.455498858,50.63261412,3.671528222,37.93914483,0.280698509,4.221247134,7.791382555,0.623212846,24.95050957,0.84317032,65.54243957
21,2.812110841,8.14,2.863917377,10.18,NA,20.8,16.7,0.626340367,0.9,present,1.016,0.703571927,0,0.925770894,0.0508,0.394167713,0.7366,0.465850426,0,0.728687038,14.46296296,1.0414,13.52453704,0.655120692,2.7432,14.68564815,0.599919771,1.7526,9.912037037,0.55602065,n,n,y,y,y,n,not rocky,sand and organic matter,p,n,8.15055164,0.115,Present,3.261642356,Present,4.114358937,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,12.2952078,0.115,Present,12.16056567,0.231,Present,4.378483732,Present,99.5,N,N,P,N,0.45674183,5.369160632,4.083137019,8.967924569,43.59029556,37.33840365,0.558832727,8.660296715,5.49338713,2.555652588,8.435589675,46.37028913,36.2349628
26,2.146438135,7.74,2.814913181,7.49,0.3,18.5,18.2,0.029383778,NA,NA,0.0762,0.994488628,0,0.985419283,0.6096,0.191677131,0.0254,0.214873727,0.4826,0.465501605,19.31018519,1.1938,19.80092593,0.78257988,0.1524,18.07106481,0.84043184,2.1336,18.99143519,0.656899679,n,n,y,y,y,n,not rocky,sand and organic matter,p,n,8.15055164,0.115,Present,3.261642356,Present,4.114358937,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,12.2952078,0.115,Present,12.16056567,0.231,Present,4.378483732,Present,99.5,N,N,P,N,0.45674183,5.369160632,4.083137019,8.967924569,43.59029556,37.33840365,0.558832727,8.660296715,5.49338713,2.555652588,8.435589675,46.37028913,36.2349628
33,2.638688887,8.18,2.7084209,8.05,0.25,21.3,21.1,0.285557309,0.025,present,0.1778,0.206153202,0,0.821299009,0,0.954025394,0,0.975652295,0,0.807869401,21.79861111,3.2766,24.2375,0.715885308,0.508,22.01203704,0.60389633,3.81,23.27106481,0.67287568,n,n,y,y,y,n,not rocky,sand and organic matter,p,n,8.15055164,0.115,Present,3.261642356,Present,4.114358937,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,12.2952078,0.115,Present,12.16056567,0.231,Present,4.378483732,Present,99.5,N,P,N,N,0.45674183,5.369160632,4.083137019,8.967924569,43.59029556,37.33840365,0.558832727,8.660296715,5.49338713,2.555652588,8.435589675,46.37028913,36.2349628
30,2.176091259,NA,2.544068044,8.41,1.08,35.6,23,1.294466226,0,absent,2.1336,0.517475931,1.651,0.275917399,1.8288,0.220106042,0.762,0.445967629,0.6604,0.498814009,20.94675926,2.1082,20.62731481,0.744139807,0.0254,21.70625,0.817863123,2.9972,23.68865741,0.689374913,n,n,y,n,n,n,rocky,cobble or bigger,p,n,14.33423133,0.221,Present,NA,0,3.441432455,Present,2.946029746,1.1,Present,3.63737073,0.662,Present,NA,0,0,2.946029746,0.331,Present,NA,0,0,2.946029746,0.11,Present,0.044028827,NA,0,4.887135656,0.11,Present,NA,0,0,2.002982243,Present,176,N,N,N,N,0.144919605,6.35734347,1.119048772,25.12466033,1.390470457,64.99607444,0.371300867,9.071361184,8.550996223,1.413269826,10.08662707,0.110124922,79.52696135
34,1.838219222,9.03,2.485721426,9.7,0.7,24.9,21.1,0.746634199,0,absent,0,0.790951584,0,0.494453746,1.4732,0.413876099,0.8128,0.611308776,0,0.829321892,19.80787037,3.7846,20.80509259,0.336712758,2.9972,22.71597222,0.750699967,7.0866,21.19861111,0.45927515,n,n,y,n,n,n,rocky,cobble or bigger,p,n,14.33423133,0.221,Present,NA,0,3.441432455,Present,2.946029746,1.1,Present,3.63737073,0.662,Present,NA,0,0,2.946029746,0.331,Present,NA,0,0,2.946029746,0.11,Present,0.044028827,NA,0,4.887135656,0.11,Present,NA,0,0,2.002982243,Present,176,N,N,N,N,0.144919605,6.35734347,1.119048772,25.12466033,1.390470457,64.99607444,0.371300867,9.071361184,8.550996223,1.413269826,10.08662707,0.110124922,79.52696135
37,2.321805484,8.44,2.523746467,9.16,1.7,19.7,16.4,0.711807229,0.025,present,0,0.323832718,0.6096,0.106564811,0.381,0.193421236,0,0.215222548,0,0.3823078,18.6875,0,24.32777778,0.45828101,1.016,21.49282407,0.659393749,5.2578,21.09699074,0.531271801,n,n,y,n,n,n,rocky,cobble or bigger,p,n,14.33423133,0.221,Present,NA,0,3.441432455,Present,2.946029746,1.1,Present,3.63737073,0.662,Present,NA,0,0,2.946029746,0.331,Present,NA,0,0,2.946029746,0.11,Present,0.044028827,NA,0,4.887135656,0.11,Present,NA,0,0,2.002982243,Present,176,N,N,N,N,0.144919605,6.35734347,1.119048772,25.12466033,1.390470457,64.99607444,0.371300867,9.071361184,8.550996223,1.413269826,10.08662707,0.110124922,79.52696135
21,1.922206277,8.28,2.780317312,9.48,NA,16.8,17.3,0.675778342,0.7,present,0.0508,0.431491559,0.9906,0.826705735,0.0254,0.723629134,0.0508,0.35771592,0.8382,0.694328171,15.37268519,0.7874,15.58981481,0.763045905,1.0414,14.04143519,0.478430603,1.4478,12.21736111,0.498901214,n,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,6.61392381,Present,8.736140688,Present,15.90807751,0.441,Present,15.90807751,0.441,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.272369716,NA,0,5.719591141,0.0883,Present,8.312370238,0.177,Present,8.886140688,Present,137,N,N,N,N,0.114670387,7.006148531,1.365970611,15.43304821,19.71217203,56.30060512,0.047099202,11.32999188,7.36555104,0.190475561,4.877133343,7.289658434,80.20575329
26,2.376941757,8.48,2.789580712,8.86,0.6,19.2,18.8,0.08278537,0.85,present,0,0.256034603,0,0.616366681,0.5334,0.121215292,0.0762,0.197955909,0.1524,0.273475652,18.68287037,1.0668,18.94537037,0.252441747,0.2794,18.11574074,0.515871355,1.7272,18.23981481,0.288387749,n,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,6.61392381,Present,8.736140688,Present,15.90807751,0.441,Present,15.90807751,0.441,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.272369716,NA,0,5.719591141,0.0883,Present,8.312370238,0.177,Present,8.886140688,Present,137,N,N,P,N,0.114670387,7.006148531,1.365970611,15.43304821,19.71217203,56.30060512,0.047099202,11.32999188,7.36555104,0.190475561,4.877133343,7.289658434,80.20575329
33,3.019614716,8.35,2.785329835,8.12,1.2,25.8,22.4,0.971275849,0.025,present,1.1176,0.09208874,7.5692,0.067496861,0,0.456257848,0,0.175282545,0,0.289172597,21.28703704,1.4732,23.65462963,0.308741454,0.254,22.67685185,0.232035719,3.8354,22.44699074,0.233206698,n,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,6.61392381,Present,8.736140688,Present,15.90807751,0.441,Present,15.90807751,0.441,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.272369716,NA,0,5.719591141,0.0883,Present,8.312370238,0.177,Present,8.886140688,Present,137,N,N,N,N,0.114670387,7.006148531,1.365970611,15.43304821,19.71217203,56.30060512,0.047099202,11.32999188,7.36555104,0.190475561,4.877133343,7.289658434,80.20575329
21,2.663795122,7.99,2.876217841,7.75,0.35,13,14.6,0.597695186,0.8,present,1.143,0.908504256,0,0.485384401,0.1524,0.428003349,0.5334,0.922282685,0,0.982279894,17.41666667,0.7366,15.26990741,0.723315195,1.9304,15.89050926,0.723559369,1.8288,10.14421296,0.680270685,y,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,2.742664462,Present,4.366505963,Present,4.147917563,0.655,Present,4.441505963,0.218,Present,NA,0,0,NA,0,0,NA,0,0,4.147917563,0.218,Present,0.041521063,1.287050232,Present,NA,0,0,NA,0,0,9.38487738,Present,207,N,N,N,N,0.423326847,22.54359418,3.538409298,14.55820492,26.14101159,32.55039733,0.639844218,4.574629518,52.29704721,6.609171674,5.607340448,4.507633347,29.41157898
24,2.440121603,8.31,2.866877814,9.03,0.05,24,20.3,0.46686762,0.8,present,0,1.036695968,0,1.004081206,0,0.834030975,0,0.79688154,0,0.946176922,17.1875,2.413,14.6212963,0.532684526,0.127,22.25486111,0.86402958,2.8956,16.38726852,0.70744384,y,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,2.742664462,Present,4.366505963,Present,4.147917563,0.655,Present,4.441505963,0.218,Present,NA,0,0,NA,0,0,NA,0,0,4.147917563,0.218,Present,0.041521063,1.287050232,Present,NA,0,0,NA,0,0,9.38487738,Present,207,N,N,N,N,0.423326847,22.54359418,3.538409298,14.55820492,26.14101159,32.55039733,0.639844218,4.574629518,52.29704721,6.609171674,5.607340448,4.507633347,29.41157898
33,2.372727941,8.18,2.630427875,7.76,0.6,22.4,23.4,0.921166051,0,absent,1.524,0.121215292,0,0.577996372,0,0.784149574,0,0.80036975,0,0.620901353,20.69675926,3.4036,24.16805556,0.598507046,1.143,22.10092593,0.586472722,4.9276,22.77662037,0.620692061,y,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,2.742664462,Present,4.366505963,Present,4.147917563,0.655,Present,4.441505963,0.218,Present,NA,0,0,NA,0,0,NA,0,0,4.147917563,0.218,Present,0.041521063,1.287050232,Present,NA,0,0,NA,0,0,9.38487738,Present,207,N,N,N,N,0.423326847,22.54359418,3.538409298,14.55820492,26.14101159,32.55039733,0.639844218,4.574629518,52.29704721,6.609171674,5.607340448,4.507633347,29.41157898
21,1.79518459,8.11,2.858537198,9.46,NA,18.6,15.1,0.499687083,0.5,present,0.8382,0.447711734,0.5334,0.846762941,0.0508,0.688921446,0.6858,0.482070601,0.4826,0.842228268,12.80324074,1.0922,13.52777778,0.805113716,0.5588,12.14722222,0.74900586,2.3368,10.29259259,0.643522394,n,n,n,n,y,n,rocky,cobble or bigger,p,n,NA,0,0,6.824175022,Present,NA,0,1.450592579,1.24,Present,10.08144164,0.311,Present,NA,0,0,NA,0,0,NA,0,0,1.450592579,0.311,Present,0,NA,0,3.214637255,0.311,Present,NA,0,0,NA,0,149,N,N,N,N,0.055814927,6.211736251,2.867298073,18.40787921,39.82918307,32.53041235,0.14045303,3.219882545,8.503965611,0.642973906,22.10813102,29.45450142,39.29042804
